,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
3685040,RIAZH81UKWR4W,5,20,23,N,Y
3685392,RIVX3K86Z2X4V,3,65,74,N,Y
3685444,R32I0YZ6V5MW12,4,126,137,N,Y
3685609,RNOHZPEZDYRC5,1,29,32,N,Y
3685956,R91TE3ETDJRB6,4,64,71,N,Y
3686223,R2S6S7AZ5RGPMB,4,20,20,N,Y
3686283,R2WUI8HGAU0P8K,4,21,22,N,Y
3686460,R35D535ZEUZW8M,5,22,23,N,N
3686545,R2H44086KZ77XA,5,22,22,N,Y
3686549,R1X97VTAIX9S1L,1,22,23,N,N
3686708,R24XO6B5XE2QW8,5,28,30,N,Y
3686772,R1M2BINYLD6JYP,5,16,21,N,Y
3686819,R37DJB14KS2SF2,5,43,50,N,Y
3686988,R25C6DYWECP7SG,2,19,24,N,Y
3687016,R3IH0O7CRE77YW,5,18,26,N,Y
3687078,R2JSF5FMULQVAY,5,43,47,N,Y
3687145,R3MGEJZYEWFBQI,1,22,24,N,Y
3687175,R2JAY4ZUSFJ60D,5,78,79,N,Y
3687331,R3OQAC4ZRWBZH6,5,25,27,N,Y
3687376,R1JTWEIEKBX3J3,1,21,23,N,Y
3687591,R1GAAOVJMHEA9M,4,21,22,N,Y
3687695,R5O8C51WO5YJD,5,19,22,N,Y
3687845,RTA0BLF056UDP,5,26,28,N,Y
3687870,R3CYEX0FZ55UI7,1,17,22,N,Y
3688431,R31SFH5Y4S0JLT,1,36,44,N,Y
3688570,RTRL7WP51O5OO,5,51,56,N,Y
3688721,R1A7DHHMBT7K33,1,18,22,N,N
3688763,R29C2D676AMPWU,5,24,27,N,Y
3688814,R1WF54LX4GW53I,4,19,20,N,Y
3688999,R2UR1FM52LI28Y,1,5,26,N,N
3689162,R39HMDBSMEA6UE,5,39,40,N,Y
3689201,RP6FJ85ADRFF3,5,28,32,N,Y
3689486,RAJF05GA7WIVZ,3,35,37,N,Y
3689565,R2FG4V37D7OU6U,1,28,30,N,Y
3689758,R2KSKIBC4P9PPJ,5,50,52,N,N
3689779,R1K7PZAHERDDUI,5,42,44,N,Y
3689951,R1LXIIE6W3EH22,5,77,81,N,Y
3689983,R38GZP9Z7NA1LH,5,19,24,N,N
3690078,R33Z8FHR5A3797,5,20,23,N,Y
3690497,R1P20MC1MYFJDY,2,140,140,N,N
3690521,R34QAGF82ZN4WK,5,18,22,N,Y
3690756,R1FKBZ4HZG04L4,4,24,27,N,Y
3690853,R3H988W620FBAK,5,24,25,N,N
3691317,R1G4RMF1GC80TW,5,48,48,N,Y
3691359,R1GF4MRX89N6S4,1,28,29,N,Y
3691608,RMEEXY34AD7JX,3,22,30,N,Y
3691768,R3GUZ9HOXIY6A2,4,20,20,N,Y
3691784,R37TW2P33KG6FU,4,81,85,N,Y
3691791,R343OXLX29LWNG,4,19,20,N,Y
3691810,RJ8KVWHSPBTVJ,4,18,20,N,Y
3691943,R329CPDRSVGQX6,3,27,29,N,Y
3692082,RRB5VSYM0XRBI,1,4,73,N,N
3692083,R10EU537QUO3UR,4,23,23,N,Y
3692089,R30M2BLPUTGDMS,5,36,37,N,Y
3692107,RLKSHGGBSCMZL,5,49,51,N,Y
3692296,R12EIJ7K7CC8LZ,3,34,37,N,Y
3692314,RH2SN3MDFQWYM,5,85,97,N,Y
3692475,R24SSOUUOXQGYD,5,19,20,N,N
3693358,RO2JXDXC6UAVZ,5,18,28,N,Y
3693400,R36AH9JFEWPG7B,4,15,20,N,Y
3693403,R2PGD2ZZXS5GS0,5,44,45,N,Y
3693511,RTB7EX7HUX82C,2,0,22,N,Y
3693718,R193TTPEGZIRVY,1,17,20,N,Y
3693816,R221AUY2XMQ5O8,1,29,36,N,Y
3693887,RY85MWKARR58T,5,19,24,N,Y
3694459,R2MB5ENMKOSCGO,2,55,62,N,Y
3694656,R3J7ACDGKOPBXX,5,31,31,N,Y
3694723,R3L2Z92VXYL0B9,5,65,67,N,N
3694815,R6S4KKADUMDTY,1,17,22,N,Y
3695238,R2QKY93YC2VO7D,5,23,24,N,Y
3695591,R20I2ND3LBECFG,5,35,39,N,Y
3695983,R1P07122FLYBV0,5,41,43,N,Y
3696252,R3PFQH6S139WAX,1,74,80,N,Y
3696328,RE4BJ3N6MU8RX,4,35,36,N,Y
3696347,R1A1209FOGP0A9,1,26,26,N,Y
3696886,R30K8D46RWE3VC,2,20,24,N,Y
3697008,RW69XHBFD3SVM,4,28,31,N,Y
3697112,R2O5ESJL61WD33,1,34,39,N,Y
3697200,R16BCBQ9PW28M7,3,18,20,N,Y
3697205,R9R2OPWCZETLT,1,46,61,N,N
3697213,RVX82ANRDRT3M,3,40,45,N,N
3697287,R1L3VRZYPP1W85,4,42,46,N,Y
3697300,R1UAEXDKO2YN99,5,39,41,N,Y
3697457,RF64GQQ2CJL73,1,38,39,N,N
3697606,R20IJSQC44XKYL,4,51,54,N,Y
3697628,R3I3IW892QD5Q3,5,21,22,N,Y
3697631,R1LTVAN8SX143U,5,23,24,N,Y
3697783,R1VUA8ANAW60JK,1,96,101,N,N
3697812,R2QHPVB4GBW5SY,5,51,52,N,N
3697842,RYU8IAMU7I3BG,4,36,37,N,Y
3697874,R2BQG86AH97OUO,5,177,179,N,Y
3697880,R1Q0ROA7MEHKM,3,22,22,N,Y
3698014,RIK76TR1CTR37,4,38,41,N,N
3698032,R1T9T8LLNF2I5N,5,33,34,N,Y
3698114,R2AB2DGBUQMY4X,5,22,24,N,Y
3698759,R2JMK0DSEFV8O4,1,17,20,N,Y
3699041,R3R660KGQJ7HD7,4,27,30,N,N
3699050,R232MF26SL6O0L,4,48,48,N,Y
3699066,R18R77IZ6V0S6D,1,19,21,N,Y
3699128,R21JEJY9QHT5YT,5,19,20,N,Y
3699136,RPZOH6UNN6IF5,5,40,42,N,Y
3699270,R23BCFH3JWWCYS,4,22,23,N,Y
3699336,R2J89Y3OGFBX8Z,5,48,52,N,Y
3699589,R2BKUL6FVF10YY,5,24,24,N,Y
3699745,R2CS0V9F2IULC0,5,21,25,N,Y
3699781,RA1E90FCM5JOO,5,20,21,N,N
3699801,RXFAQQRY0GSUQ,5,20,21,N,Y
3699865,R1W7RXOBPCASQK,5,22,22,N,Y
3699902,R22Z2MYXCVJKOD,5,24,27,N,Y
3699906,R3BD6JP6YJSPVE,5,52,65,N,Y
3699929,R3UKHEPS0LDGBU,5,21,22,N,Y
3699978,R81WIM4XSKJ6H,2,21,21,N,Y
3700058,R1HMHZZFLU3NE,2,25,31,N,N
3700217,R1J4919RDT51C3,5,159,163,N,Y
3700291,R22Z7CARG5IJ08,4,16,21,N,Y
3700364,R2HEBXQD6HT1Z1,3,24,29,N,Y
3700479,R2EFQLFF38QNXZ,5,26,27,N,N
3700601,RI6H6H36EJBZK,4,20,21,N,Y
3700978,RAPPQQH5IU5K9,5,23,25,N,Y
3701172,R37RK96O07BZ2Q,5,26,26,N,Y
3701410,RSTK7S6VIRGXV,5,49,58,N,N
3701615,R77E3IERZGBD9,4,17,20,N,Y
3701680,RXUMFL21CTIKD,5,20,20,N,Y
3701726,RWMUMCSISXRX,2,36,41,N,Y
3701751,RC4B9T0X2HJHJ,5,73,75,N,N
3701824,R1PE3P23MILY2T,1,22,22,N,Y
3701875,R7R2RDPS9RJD,1,20,24,N,Y
3701909,R2SYIFSV7AYF7W,4,33,40,N,Y
3702004,R1QB9AMD934MUJ,5,31,31,N,Y
3702194,RTZC66LYCIOFI,2,64,69,N,N
3702258,R8VPDTXZFN0IB,4,19,20,N,N
3702259,R17KPY46P7P39Z,3,44,47,N,Y
3702263,R3R6BCZKXPDAUI,5,19,21,N,Y
3702365,R1GFP768E7H9Z0,3,30,39,N,Y
3702637,R34EK4T1UCDEJY,4,17,20,N,Y
3702689,R73LN0R2YQORZ,1,69,78,N,Y
3702746,R3QA97M2AQTNG7,5,24,24,N,Y
3702763,R2APQ26D8V8AFH,3,35,36,N,Y
3702919,R1MJIA8YYJGNFY,5,23,25,N,Y
3702922,RV9YH2CRL01ST,1,50,56,N,Y
3703313,R18AD807CBJ2KA,5,35,36,N,Y
3703317,R30FCGJL6BYWXB,1,23,24,N,Y
3703324,RZM0G95TDENNK,5,20,21,N,Y
3703491,RBS05GBQSELV,5,248,259,N,Y
3703650,R3E98M54K1DHUI,4,121,128,N,Y
3703847,RO2KD9LV6LKW3,4,32,34,N,Y
3704127,R1QK9ZN7TTFIZ5,2,246,275,N,Y
3704341,R32UKFM8JZQTDT,5,17,22,N,Y
3704426,R16BCJLPMUS1F0,4,43,44,N,Y
3704648,RJVQBVRBCH8YD,4,27,27,N,Y
3704731,RMN2YKEV0LVWO,2,50,53,N,Y
3704870,R1TYHR66DNX9K9,5,22,22,N,Y
3705088,R2PH02BT8RQI0F,5,25,25,N,N
3705159,R1SOZNNJTCXINO,5,41,45,N,N
3705204,R1PK8CJTMV43UI,4,41,43,N,Y
3705292,R3VTC2AQUW0CT9,4,68,68,N,Y
3705338,RBO4KBU018S16,1,23,30,N,Y
3705421,R1CI8P2NGJ4IUV,5,22,23,N,Y
3705480,R1YR4VH1YMQ1R4,5,20,21,N,Y
3705536,RP2KIW2NOT2KC,5,29,32,N,Y
3705598,R6CW7VG61GOF6,5,32,34,N,Y
3705647,R1KDI7ISRJBAK8,1,26,28,N,N
3705691,R2JT2DX3RIS2F9,4,66,74,N,Y
3705723,R1WKM0KLV2LJPS,4,19,20,N,Y
3705773,R5PQYIO6NOAYB,2,21,22,N,Y
3705866,R3F4H6RKEHGSCM,5,25,27,N,Y
3705882,R18AHSRZDI8VXV,5,32,35,N,Y
3706255,R2JHPGPN8BP8QD,4,25,25,N,Y
3706426,RFH6JONVNTBX,1,18,20,N,Y
3707124,R1AU1A880XZ921,5,25,25,N,Y
3707187,R2ADW9U9CSKZUM,5,125,132,N,Y
3707281,R21BVALVZDKDYP,5,29,31,N,Y
3707506,R1TAYGMRH7D2W7,2,0,28,N,N
3707600,R3OLWD4SAEKV3X,3,22,23,N,N
3707620,R1V3C99INPA55W,3,27,31,N,N
3707644,R2UN0C548HBH5M,3,19,21,N,N
3707786,R2S2X9FOWE2XGD,5,20,20,N,Y
3707842,R1U9DFH2ZHWEX3,2,61,65,N,Y
3707878,R20LAD53LKD5ER,5,53,57,N,Y
3708051,RMP8XN6R13P5R,5,36,36,N,Y
3708097,R2LZ7VBJQVB4K8,5,20,20,N,Y
3708296,R3LT13U5XJPUZL,1,17,20,N,Y
3708592,RUMCRC7LQPCIY,5,19,20,N,Y
3708684,R22RVM16FCNP13,5,18,20,N,N
3708738,R49YZHX77FDGA,1,22,25,N,Y
3708800,R293NQB2R7647B,5,106,113,N,Y
3708982,R2Q1M4O6MD0N38,4,48,51,N,Y
3708993,RAFN4YR71HHHD,5,31,36,N,Y
3709061,R2HBJ8KW6C48NM,5,48,57,N,N
3709070,R1MMHGBFIBZPW3,1,61,85,N,Y
3709323,R1AIXK83M3CM9B,5,57,60,N,Y
3709393,R12948UAZM3Z62,4,30,34,N,N
3709702,R3BN7A70RSXB14,2,20,23,N,Y
3710012,RLRNBEAO4D55X,4,24,24,N,Y
3710087,RVLFU11O42FK,5,24,24,N,Y
3710241,R3DNF20Y6LW0SW,2,27,29,N,N
3710646,R2SS7MKPAQPLQ8,4,21,22,N,Y
3710712,R1EKRMDXAHT0XH,1,26,27,N,N
3710755,R3PEEWW2KXYJAI,5,19,20,N,Y
3710772,R34P607MOY3PN4,5,26,33,N,N
3710788,R2ZP7JS9123Z8J,5,22,31,N,N
3710901,R4DIKPYP3656S,3,24,24,N,Y
3711013,R37CR7HK3JAYL,1,1,24,N,Y
3711071,R1LJWR5902BQ7U,5,36,36,N,Y
3711256,R50OIHN4TROSL,5,18,22,N,Y
3711264,R1YJAJDI6KP8OQ,5,19,22,N,Y
3711364,R1CHXIA91LVIM9,5,20,23,N,Y
3711574,R2CGIORESNZ6TY,5,26,26,N,Y
3711595,R2CDAS84IMMUXB,1,89,96,N,Y
3711653,RQD8PHAKX92R9,5,125,127,N,Y
3711979,R5TYTA3L3KPL6,3,38,42,N,Y
3712025,R1TSB7E27WVFM3,5,22,23,N,N
3712098,R2KPHL12QBH4TD,5,96,106,N,N
3712102,R2ZRF20P0MLBKP,5,28,29,N,Y
3712143,R385KCJXRUHGJL,5,22,22,N,Y
3712223,R1TKCXO01SG8XZ,3,119,143,N,Y
3712267,RZRITH18T5NJ2,5,19,21,N,N
3712284,R1PGMI62TCJBX0,4,52,55,N,Y
3712347,R37B5U5SXP9RTO,5,25,25,N,Y
3712664,R3RBTYJJP8HJHA,3,49,53,N,Y
3712690,R1LVS39E37Z7VM,5,24,24,N,Y
3712968,ROBMN7K27NQS6,5,772,954,N,N
3713052,R1YKR859CUWK7F,5,23,23,N,Y
3713062,R2C4U3KA1PVZQ,5,20,20,N,Y
3713358,R30WC21X2XS47T,4,34,37,N,Y
3713579,R2RGK9SEF781KD,5,90,118,N,N
3713667,R3T76R3KDDMOBS,5,65,75,N,Y
3714369,R15I13QYEWC60F,1,2,26,N,N
3714504,R2EKSJVYSSPMCU,1,54,57,N,Y
3714507,RUX27PLKKO9CV,1,28,29,N,Y
3714549,R1RMCPU212EYKH,5,23,23,N,Y
3714564,R2IX9SCEQ4J2S0,5,32,35,N,Y
3714600,RJ4X332KO6OEI,5,38,42,N,Y
3714609,R14TKQI7J5MT7Q,5,18,20,N,N
3714747,R2GAQ995HAX0R3,5,27,28,N,Y
3714864,R1KQTAX0VRWU1U,5,66,67,N,Y
3714972,R37OG6ML9IAMCS,5,17,21,N,Y
3714988,R2CQLM3B59ICJ2,5,40,57,N,Y
3715224,R1V0JQCFC9CYBM,5,63,68,N,Y
3715248,R1V85AZ136BWM,3,42,47,N,Y
3715383,R32UFL15XFOELY,5,25,27,N,Y
3715415,R3DK4MC6V8POXH,2,30,31,N,Y
3715788,R2NCB0RSWDNMSZ,5,21,23,N,Y
3715811,R317KUGHMLVBLO,1,22,24,N,N
3715849,R1XSK4WC3Z2L7D,5,25,26,N,Y
3715918,R27QVTBTQ960MV,2,26,30,N,Y
3715942,R27J5JT23618WB,2,30,30,N,Y
3715948,R18L2ZJ2Z6VOS1,5,45,47,N,N
3715963,R2D2LQ6788U6MT,1,28,32,N,Y
3715978,R3MQ7R06W52L38,5,19,20,N,Y
3715992,RD4EQCTU7A69Q,5,81,84,N,N
3716469,RYNX3MZ1OUDJ6,5,100,111,N,N
3716536,R2XRMS554HSKQU,3,24,26,N,N
3716602,R1T5Y4JPGCMNK1,5,70,83,N,N
3716680,RK6PB2Y86D0EP,5,21,23,N,Y
3716779,R2Z69V0ROR7RRK,1,20,20,N,Y
3716856,R1FB3NQZFNWTS4,4,68,73,N,Y
3717178,R3N9Z1AEO5WJEZ,4,18,22,N,Y
3717261,R1JIJ372VJW6M7,1,63,70,N,Y
3717278,R202MCX500GFCD,5,18,20,N,Y
3717369,R3RPGIXX96W98F,5,24,25,N,Y
3717591,R3EIB54CUL2NQT,5,15,21,N,Y
3717652,R26Z8G99SU3LC1,4,28,32,N,Y
3717658,R2HU1WV4OWDF53,4,21,21,N,Y
3717786,R3W1M02ALH1S4E,3,24,28,N,Y
3717937,R57HCH2LTUAUV,2,39,40,N,Y
3717940,R255GT6F7A2QP0,1,22,23,N,Y
3718034,R5LLSA26T7TAI,4,22,22,N,Y
3718054,R1TTR9LVXGJZ5K,1,3,22,N,N
3718078,R2XC5Q4584GOYB,3,24,25,N,Y
3718233,R1HCIYBRC7CQTQ,4,23,28,N,Y
3718278,R1EOCC3AJ0V1MP,1,21,23,N,Y
3718318,RVX0X19QC3L0J,5,21,21,N,Y
3718332,R192LFR5XXQA3X,5,26,26,N,Y
3718425,R1DA3X1EBYR3ZG,3,19,22,N,Y
3718452,RIBRX1YG64TVH,4,53,55,N,Y
3718601,R3KS2L0R4EUKMQ,3,21,22,N,Y
3718674,R1IC2FHXCJ29AK,5,23,25,N,Y
3718895,R2MXECJ5SWOG0E,2,24,25,N,N
3718982,RH5SVV943H0VE,3,19,22,N,Y
3719163,R1C62Z5O1RPDGD,3,18,21,N,Y
3719246,R1XQTXDNMRVDC7,5,19,24,N,Y
3719274,R2VSWEL6OEJESA,5,23,26,N,Y
3719486,RRAC2QIAB1C23,2,27,32,N,Y
3720045,R2S1INC625P238,4,29,31,N,Y
3720055,R9O7P5ER7GGDR,5,102,110,N,Y
3720222,R3L5W0D4BAEN8V,5,20,22,N,N
3720318,R382R9GEOJFSCY,5,41,45,N,Y
3720514,R1DWCV2U7BOJJ6,5,26,27,N,Y
3720563,R1APN1391TPKEX,5,109,120,N,Y
3720666,R1S673ERY46S3J,4,31,31,N,Y
3720787,R33I6D4G1BNRLR,3,89,101,N,Y
3720970,R25LZOZKR4RE2G,3,7,28,N,Y
3721067,R2DJQEZ37FKO8Q,4,37,40,N,Y
3721111,R2AJOZQM7HPMLL,4,27,29,N,N
3721388,R1W5885DPZI8G9,5,25,29,N,Y
3721403,R1BIWXYKHX883T,3,18,26,N,Y
3721496,R2GK0FX3S47031,5,20,21,N,Y
3721501,R2GRU7ZH25LY7,5,23,26,N,Y
3721551,R263E9IGJ3HL2U,5,57,57,N,Y
3721559,R163ZVLU3A8XUE,4,36,37,N,Y
3721604,R8L13MH15M1O8,5,26,28,N,Y
3721662,R1UIHOV78ZRT48,5,20,24,N,Y
3721742,R1WAZ4ASE1JXL1,5,40,41,N,Y
3721794,R1IRGFH30Y06EL,4,37,38,N,Y
3721798,R10X7TMNYL0VTH,5,19,20,N,Y
3721855,R2TY2EZHFYF10Y,4,21,23,N,N
3722172,R2Y91XE843E2JC,5,23,23,N,Y
3722600,R5YQZ0UI2JS6I,4,48,50,N,Y
3722631,R3J3S444U5DHSX,5,48,51,N,Y
3722660,R12KCLOWWVDADS,5,48,50,N,N
3722766,R3BV23U447TS3T,1,48,52,N,N
3722907,R2V1BRHM7DBUE3,5,17,20,N,Y
3723002,R10PEJMYLJ6NZJ,3,28,28,N,N
3723134,R2KSG7GX0HUC2Q,5,19,20,N,Y
3723163,RERT9J7SA8UPP,4,36,42,N,Y
3723402,R38RZTIJSKEJ17,4,21,26,N,N
3723438,RG2D4ZNOJPWYF,5,23,23,N,Y
3723640,R1HENK2FEPTH75,5,22,22,N,N
3723667,R1329QNY9IEDIA,5,22,23,N,Y
3723755,RFGLT5MBQLZ8F,3,23,23,N,Y
3723762,R1DIPVLWDAVFLR,5,23,23,N,Y
3723764,R1WBJUKC0MZG58,5,39,41,N,Y
3723834,R3UNJ4EAPZVRT5,5,32,34,N,N
3723853,R2QHE5TIGRSLK8,1,5,24,N,Y
3723905,RC2EVU6LSAJIA,5,26,29,N,Y
3724070,R13TCB2Z8CT30S,1,2,32,N,Y
3724203,R349MKSB0S58JK,5,30,31,N,Y
3724228,RP05BGF68KIK7,2,19,21,N,Y
3724343,R2FH6COFUH1ZM0,3,88,99,N,Y
3724555,RP6S7P0TXY93Y,4,55,66,N,Y
3724576,R3GKI3SJ9ANT3P,5,31,35,N,Y
3724611,RLNO5HI3YHPHS,2,17,22,N,N
3724740,R3LSEH6CXS59V1,1,82,87,N,N
3724936,R3S2F4JJ78F47L,5,34,36,N,Y
3725257,RA6DY8IAQX4GV,5,21,22,N,Y
3725450,R3QC43UAYVE5JD,5,47,48,N,Y
3725495,R16P31UXRB7BUF,5,66,67,N,Y
3725574,RRYZ45UBBTY92,5,20,25,N,N
3725595,R2N3NX7EDBC4DW,5,20,21,N,N
3725620,RK88N9DIBROVV,4,25,27,N,Y
3725657,R26O31SD7OXLSL,5,43,46,N,Y
3725716,R28V60NW44Y1OS,5,14,21,N,Y
3725734,R39SN4XZC6PJ5Z,5,19,21,N,Y
3725916,R64UKUTXTALWU,4,32,41,N,Y
3726036,R22CPH6GI9A4IN,5,44,45,N,Y
3726038,RUZ778QE6QWEG,4,19,20,N,N
3726269,R3NJ7HN3RT3IUF,5,20,23,N,Y
3726301,R3AUZ5GDEHZBSP,5,34,35,N,Y
3726533,R29TOJ87DCAX2I,2,2,20,N,Y
3726648,R1CWFU9ERLV4TO,4,1,21,N,N
3726690,R3BL02D54TG7HC,4,23,23,N,Y
3726695,RQX6G7SEVYDRN,1,18,23,N,Y
3726703,RF0VFVKY48LZ1,5,76,82,N,Y
3726914,R34MNXIXZ7KQFW,4,47,51,N,Y
3727013,R2UR90LSKGHV61,1,0,32,N,Y
3727149,RQWRA1HDB6A6T,5,24,24,N,Y
3727194,R37Y5LU6RUZ6Z6,2,25,26,N,Y
3727275,R1Z8SHI25AZAHO,2,19,21,N,Y
3727317,R25M03RR8LLVWH,2,30,31,N,Y
3727385,R2OO11ZPB6AMNG,5,47,59,N,Y
3727538,RP15GY83GUMRH,3,42,43,N,Y
3727617,R3AT628S4BUS3A,3,1,24,N,Y
3727693,RNOEK21IXHU9X,1,26,28,N,Y
3727739,R3EDLVSIKN1IZR,1,40,41,N,Y
3727762,R36GU5W6RAY209,2,19,20,N,N
3727808,R2M53Z3VFNC14M,5,24,28,N,Y
3727924,R3M879087A3UXO,4,21,22,N,Y
3727977,R1TNO21RIK0HGE,5,21,22,N,Y
3728065,R3S33EVV0TPNXP,2,28,30,N,Y
3728363,R34J8V6P9AE5BA,5,21,26,N,Y
3728378,R24CUQ4XY5CIVY,5,22,27,N,N
3728417,R17OWQ5LPF7AQZ,5,18,20,N,Y
3728470,R23CX3PGF5TKNQ,5,24,25,N,N
3728655,R1AKWCF7OE5HPM,5,40,47,N,N
3728746,R1GUM2DWSZ9Q16,5,31,33,N,N
3728848,R21JPD0N7NSIT5,4,29,29,N,Y
3728931,RAZ3XBYD9K3ZR,5,29,38,N,N
3729537,R33BPE0EU3M22J,2,21,23,N,Y
3729572,R2UCG5C85L68MI,5,31,32,N,Y
3729667,R2TNOTZCQWVRH9,4,25,26,N,Y
3729687,R2PUJPB7MSVLWL,3,28,30,N,N
3729917,R350DO02QG5W8X,4,24,30,N,Y
3730038,R2MNGB3H87G5B5,5,54,55,N,N
3730586,R1HUT30PMR0EL6,5,27,31,N,Y
3730687,R2JSV0LW4PBN6X,5,18,20,N,Y
3730790,R38TD2JXW3NQEQ,4,71,95,N,Y
3730842,R1JVAP9KTM2FR5,5,19,21,N,Y
3731073,R1C9GVVZZQSM7I,5,31,33,N,Y
3731120,R1TXPDYAZYODO8,1,28,33,N,Y
3731187,R3BF2RK7WSWPPX,4,66,67,N,Y
3731238,R31ZILQIA8HWAG,3,20,23,N,Y
3731259,R23BULRLA01UV3,5,80,81,N,Y
3731401,R1R0LMC4HKMBQA,4,49,53,N,N
3731962,R2E35R9AEONJRZ,5,29,30,N,Y
3732239,R3JPCDA2FJYBJP,5,23,25,N,Y
3732308,R1E135C8Q3MT7U,2,27,27,N,Y
3732341,RXFW42BP2NWMC,5,42,45,N,Y
3732542,R3S1FQUCK2B79X,1,1,20,N,N
3732603,R3NG7DAB9SRW26,4,23,26,N,Y
3732623,R2KDY57X48EQTK,1,20,22,N,Y
3732771,R2UXLE22MX9ONT,5,31,32,N,N
3732790,R65A1RAYSP37E,4,25,25,N,Y
3732925,R1SJSGEA6VBIPA,5,37,37,N,Y
3733019,R2JC5EK8L7CTYB,5,53,53,N,Y
3733108,RVEMLW2LSIWD6,3,47,56,N,Y
3733135,R6EX0LGZ86T4Y,5,39,44,N,Y
3733350,R19BH0D9KNFLXQ,1,39,39,N,N
3733366,R2EEZCCTZHPERZ,1,3,31,N,N
3733621,R59GS4WJ0LZZZ,5,19,20,N,Y
3733649,R1FRT8RM73RNP2,4,28,28,N,Y
3733776,R1GS7WXU8HY3W,5,122,134,N,N
3734328,R9E359WBF8T5O,5,111,117,N,Y
3734411,RW1QNBFGY0GK0,4,91,93,N,Y
3734511,R29QZCJAL7XPXJ,3,26,27,N,Y
3734545,R2UB2PLMQL7QJT,3,28,28,N,Y
3734554,RF398S6GXQNPC,5,21,21,N,Y
3734800,R1FA87L2W71WCF,5,46,48,N,Y
3734818,RPAKR25BDHXBI,5,53,57,N,Y
3734827,R1JN87CFTKK2H8,5,18,21,N,Y
3735172,R25XS8ONQPVA2D,5,216,276,N,Y
3735243,R31S8YISN6QBLW,5,145,153,N,Y
3735413,REHZNBJWCTQJ1,1,0,27,N,Y
3735415,R1GFFK2VFNEMJS,3,29,32,N,N
3735444,R20SDAHOG7F4R4,5,23,23,N,Y
3735499,R354PKNT7M22P2,1,160,164,N,Y
3735789,R3Q23OYXIFLFA8,4,20,22,N,Y
3735864,R3HBFVVGQG0QKP,4,32,34,N,Y
3735948,R11ZMQ27J1BYIF,5,25,25,N,N
3736045,R3V3NF21PBVJLN,4,47,49,N,Y
3736139,RGUOGE7D5H0HH,4,31,31,N,Y
3736242,R3QRDT6FI0O72O,5,32,38,N,Y
3736267,R8NK4Q6A9SWXR,5,42,45,N,N
3736496,R2RL48Q5Z16UZ,5,47,49,N,Y
3737178,R2UJT3L681GYLP,5,20,27,N,Y
3737289,R50GK4LCMOMDS,1,149,157,N,Y
3737317,R2I1O54UMDJLQY,5,18,22,N,Y
3737429,R17E1266KDWIDL,3,40,45,N,Y
3737550,RXRMEMYZV3KGL,5,51,53,N,N
3737646,RTAVD31KLJYP1,3,23,26,N,Y
3737812,R3I3YG1B037YDB,3,21,26,N,Y
3737921,R274I0XQTT9F30,5,20,23,N,Y
3737947,R1C49JQWMX6XVF,5,28,32,N,Y
3738283,R3DU776ODYLWWR,4,26,29,N,Y
3738391,R2AARUEUEX1S3W,3,38,38,N,Y
3738495,R1NEZTGGVE72HN,5,20,20,N,Y
3738519,R2RVV5AY2WZ4AO,4,77,79,N,Y
3738535,RH65F57I0BEQP,5,68,70,N,Y
3738654,RWC4H223ERJUB,1,15,22,N,N
3738686,R39GJU5FW38NH9,5,21,22,N,N
3738812,R2CE797DCL4NR3,5,123,125,N,N
3738844,R1IRWU1JWXTXIE,2,1,25,N,Y
3739436,R36AK2UTNMC4YI,3,50,51,N,Y
3739437,R2YCT9OM0UXLP3,5,52,60,N,N
3739639,REGGKTFF5UQYL,1,3,50,N,N
3739989,R3SA97JIKRRFKU,5,29,30,N,Y
3740005,R3T4J4SKEJCJPA,2,25,25,N,Y
3740022,R2VEOURBOGU1S7,5,27,31,N,Y
3740122,R8OV67ZD79JHT,3,27,30,N,Y
3740152,R1B241LVIKN4Y,4,38,38,N,Y
3740228,R3VY6JWV1O2Q9D,5,20,21,N,Y
3740265,R2Q6OTQLWB3T5S,4,29,31,N,Y
3740300,R30ORM45RQ1AS9,1,2,23,N,Y
3740388,R1C0TXK2A54ZVB,1,64,66,N,N
3740415,RP8XSSCW9RHQD,2,27,30,N,N
3740803,RZST0MTQGNLMR,3,43,47,N,Y
3740926,R38VJJ5AHL8YWP,5,21,24,N,Y
3741048,R2VKJL0C4EUJVI,5,73,75,N,N
3741067,R1654DTWS7T2EV,1,20,25,N,Y
3741531,R2PGK6XKLZWJJF,1,26,30,N,Y
3741722,R2TGBM16D9WCY6,3,15,20,N,N
3741985,R35L503OT9QJ7,4,50,55,N,N
3742016,R3KC71CW7FMBU4,1,63,66,N,Y
3742032,R3GJXJH147E734,5,53,55,N,N
3742080,R3TJNCU0JJ4EOY,5,131,147,N,Y
3742139,R2KH0DR7PJW21Z,4,28,32,N,Y
3742248,R3777Y4DTOUTCB,4,23,27,N,Y
3742333,R3DDY10A8WFI4S,5,19,20,N,Y
3742368,R4F0LW2IH1SMQ,5,24,24,N,N
3742400,RO9W8XSDRNDTY,5,79,81,N,N
3742427,R11L9OKULPNBV6,5,25,32,N,Y
3742434,RQ29BROF59MJG,5,33,33,N,Y
3742880,R13AK6Z10C19D5,1,27,29,N,Y
3742901,R1UYS4THRQNWZE,4,23,24,N,Y
3742931,R3G4HJ0F7IE3NQ,5,24,24,N,Y
3742943,RZN2S0IQJUTQB,5,18,21,N,N
